,subject_id,trial_index,conc_pal,concept,palette,accuracy,condition
32505,j7ze8dktbl,4068,4_speed,speed,4,1,human
32506,j7ze8dktbl,4068,4_eggplant,eggplant,4,1,human
32507,j7ze8dktbl,4068,4_efficiency,efficiency,4,1,human
32508,j7ze8dktbl,4069,7_carrot,carrot,7,1,human
32509,j7ze8dktbl,4069,7_safety,safety,7,0,human
32510,j7ze8dktbl,4069,7_corn,corn,7,1,human
32511,j7ze8dktbl,4069,7_comfort,comfort,7,0,human
32512,9cb098e5bs,4089,10_sleeping,sleeping,10,0,human
32513,9cb098e5bs,4089,10_banana,banana,10,1,human
32514,9cb098e5bs,4089,10_driving,driving,10,0,human
32515,9cb098e5bs,4089,10_grape,grape,10,1,human
32516,9cb098e5bs,4091,11_working,working,11,0,human
32517,9cb098e5bs,4091,11_efficiency,efficiency,11,0,human
32518,9cb098e5bs,4091,11_leisure,leisure,11,0,human
32519,9cb098e5bs,4091,11_speed,speed,11,0,human
32520,9cb098e5bs,4092,9_peach,peach,9,1,human
32521,9cb098e5bs,4092,9_carrot,carrot,9,1,human
32522,9cb098e5bs,4092,9_cherry,cherry,9,1,human
32523,9cb098e5bs,4092,9_corn,corn,9,1,human
32524,9cb098e5bs,4093,13_working,working,13,0,human
32525,9cb098e5bs,4093,13_cherry,cherry,13,1,human
32526,9cb098e5bs,4093,13_leisure,leisure,13,0,human
32527,9cb098e5bs,4093,13_peach,peach,13,1,human
32528,9cb098e5bs,4094,12_safety,safety,12,0,human
32529,9cb098e5bs,4094,12_celery,celery,12,0,human
32530,9cb098e5bs,4094,12_comfort,comfort,12,0,human
32531,9cb098e5bs,4094,12_eggplant,eggplant,12,0,human
32532,9cb098e5bs,4095,15_speed,speed,15,0,human
32533,9cb098e5bs,4095,15_carrot,carrot,15,1,human
32534,9cb098e5bs,4095,15_corn,corn,15,1,human
32535,9cb098e5bs,4095,15_efficiency,efficiency,15,0,human
32536,9cb098e5bs,4096,16_sleeping,sleeping,16,1,human
32537,9cb098e5bs,4096,16_comfort,comfort,16,0,human
32538,9cb098e5bs,4096,16_driving,driving,16,0,human
32539,9cb098e5bs,4096,16_safety,safety,16,0,human
32540,9cb098e5bs,4097,14_grape,grape,14,1,human
32541,9cb098e5bs,4097,14_banana,banana,14,1,human
32542,9cb098e5bs,4097,14_celery,celery,14,0,human
32543,9cb098e5bs,4097,14_eggplant,eggplant,14,0,human
32544,9cb098e5bs,4099,13_leisure,leisure,13,0,human
32545,9cb098e5bs,4099,13_cherry,cherry,13,1,human
32546,9cb098e5bs,4099,13_working,working,13,0,human
32547,9cb098e5bs,4099,13_peach,peach,13,1,human
32548,9cb098e5bs,4100,14_celery,celery,14,0,human
32549,9cb098e5bs,4100,14_banana,banana,14,1,human
32550,9cb098e5bs,4100,14_grape,grape,14,1,human
32551,9cb098e5bs,4100,14_eggplant,eggplant,14,0,human
32552,9cb098e5bs,4101,12_comfort,comfort,12,0,human
32553,9cb098e5bs,4101,12_celery,celery,12,0,human
32554,9cb098e5bs,4101,12_safety,safety,12,0,human
32555,9cb098e5bs,4101,12_eggplant,eggplant,12,0,human
32556,9cb098e5bs,4102,9_cherry,cherry,9,1,human
32557,9cb098e5bs,4102,9_carrot,carrot,9,1,human
32558,9cb098e5bs,4102,9_peach,peach,9,1,human
32559,9cb098e5bs,4102,9_corn,corn,9,1,human
32560,9cb098e5bs,4103,11_leisure,leisure,11,0,human
32561,9cb098e5bs,4103,11_efficiency,efficiency,11,0,human
32562,9cb098e5bs,4103,11_working,working,11,0,human
32563,9cb098e5bs,4103,11_speed,speed,11,0,human
32564,9cb098e5bs,4105,16_driving,driving,16,0,human
32565,9cb098e5bs,4105,16_comfort,comfort,16,0,human
32566,9cb098e5bs,4105,16_sleeping,sleeping,16,0,human
32567,9cb098e5bs,4105,16_safety,safety,16,0,human
32568,9cb098e5bs,4106,15_corn,corn,15,1,human
32569,9cb098e5bs,4106,15_carrot,carrot,15,1,human
32570,9cb098e5bs,4106,15_speed,speed,15,0,human
32571,9cb098e5bs,4106,15_efficiency,efficiency,15,0,human
32572,9cb098e5bs,4107,10_driving,driving,10,0,human
32573,9cb098e5bs,4107,10_banana,banana,10,1,human
32574,9cb098e5bs,4107,10_sleeping,sleeping,10,0,human
32575,9cb098e5bs,4107,10_grape,grape,10,0,human
32576,9cb098e5bs,4109,10_banana,banana,10,1,human
32577,9cb098e5bs,4109,10_driving,driving,10,1,human
32578,9cb098e5bs,4109,10_grape,grape,10,0,human
32579,9cb098e5bs,4109,10_sleeping,sleeping,10,0,human
32580,9cb098e5bs,4110,13_cherry,cherry,13,1,human
32581,9cb098e5bs,4110,13_leisure,leisure,13,0,human
32582,9cb098e5bs,4110,13_peach,peach,13,1,human
32583,9cb098e5bs,4110,13_working,working,13,0,human
32584,9cb098e5bs,4111,16_comfort,comfort,16,0,human
32585,9cb098e5bs,4111,16_driving,driving,16,1,human
32586,9cb098e5bs,4111,16_safety,safety,16,0,human
32587,9cb098e5bs,4111,16_sleeping,sleeping,16,0,human
32588,9cb098e5bs,4112,11_efficiency,efficiency,11,0,human
32589,9cb098e5bs,4112,11_leisure,leisure,11,0,human
32590,9cb098e5bs,4112,11_speed,speed,11,0,human
32591,9cb098e5bs,4112,11_working,working,11,0,human
32592,9cb098e5bs,4113,9_carrot,carrot,9,1,human
32593,9cb098e5bs,4113,9_cherry,cherry,9,1,human
32594,9cb098e5bs,4113,9_corn,corn,9,1,human
32595,9cb098e5bs,4113,9_peach,peach,9,1,human
32596,9cb098e5bs,4114,14_banana,banana,14,1,human
32597,9cb098e5bs,4114,14_celery,celery,14,0,human
32598,9cb098e5bs,4114,14_eggplant,eggplant,14,0,human
32599,9cb098e5bs,4114,14_grape,grape,14,1,human
32600,9cb098e5bs,4115,12_celery,celery,12,0,human
32601,9cb098e5bs,4115,12_comfort,comfort,12,0,human
32602,9cb098e5bs,4115,12_eggplant,eggplant,12,0,human
32603,9cb098e5bs,4115,12_safety,safety,12,0,human
32604,9cb098e5bs,4117,15_carrot,carrot,15,1,human
32605,9cb098e5bs,4117,15_corn,corn,15,1,human
32606,9cb098e5bs,4117,15_efficiency,efficiency,15,1,human
32607,9cb098e5bs,4117,15_speed,speed,15,1,human
32608,9cb098e5bs,4119,13_peach,peach,13,1,human
32609,9cb098e5bs,4119,13_leisure,leisure,13,0,human
32610,9cb098e5bs,4119,13_cherry,cherry,13,1,human
32611,9cb098e5bs,4119,13_working,working,13,0,human
32612,9cb098e5bs,4120,14_eggplant,eggplant,14,0,human
32613,9cb098e5bs,4120,14_celery,celery,14,0,human
32614,9cb098e5bs,4120,14_banana,banana,14,1,human
32615,9cb098e5bs,4120,14_grape,grape,14,1,human
32616,9cb098e5bs,4121,15_efficiency,efficiency,15,1,human
32617,9cb098e5bs,4121,15_corn,corn,15,1,human
32618,9cb098e5bs,4121,15_carrot,carrot,15,1,human
32619,9cb098e5bs,4121,15_speed,speed,15,1,human
32620,9cb098e5bs,4122,11_speed,speed,11,0,human
32621,9cb098e5bs,4122,11_leisure,leisure,11,0,human
32622,9cb098e5bs,4122,11_efficiency,efficiency,11,0,human
32623,9cb098e5bs,4122,11_working,working,11,0,human
32624,9cb098e5bs,4123,16_safety,safety,16,0,human
32625,9cb098e5bs,4123,16_driving,driving,16,0,human
32626,9cb098e5bs,4123,16_comfort,comfort,16,0,human
32627,9cb098e5bs,4123,16_sleeping,sleeping,16,0,human
32628,9cb098e5bs,4124,12_eggplant,eggplant,12,0,human
32629,9cb098e5bs,4124,12_comfort,comfort,12,0,human
32630,9cb098e5bs,4124,12_celery,celery,12,0,human
32631,9cb098e5bs,4124,12_safety,safety,12,0,human
32632,9cb098e5bs,4125,9_corn,corn,9,1,human
32633,9cb098e5bs,4125,9_cherry,cherry,9,1,human
32634,9cb098e5bs,4125,9_carrot,carrot,9,1,human
32635,9cb098e5bs,4125,9_peach,peach,9,1,human
32636,9cb098e5bs,4127,10_grape,grape,10,0,human
32637,9cb098e5bs,4127,10_driving,driving,10,1,human
32638,9cb098e5bs,4127,10_banana,banana,10,1,human
32639,9cb098e5bs,4127,10_sleeping,sleeping,10,0,human
32640,9cb098e5bs,4129,15_corn,corn,15,1,human
32641,9cb098e5bs,4129,15_efficiency,efficiency,15,1,human
32642,9cb098e5bs,4129,15_speed,speed,15,1,human
32643,9cb098e5bs,4129,15_carrot,carrot,15,1,human
32644,9cb098e5bs,4130,16_driving,driving,16,0,human
32645,9cb098e5bs,4130,16_safety,safety,16,0,human
32646,9cb098e5bs,4130,16_sleeping,sleeping,16,1,human
32647,9cb098e5bs,4130,16_comfort,comfort,16,0,human
32648,9cb098e5bs,4131,14_celery,celery,14,0,human
32649,9cb098e5bs,4131,14_eggplant,eggplant,14,0,human
32650,9cb098e5bs,4131,14_grape,grape,14,1,human
32651,9cb098e5bs,4131,14_banana,banana,14,1,human
32652,9cb098e5bs,4132,12_comfort,comfort,12,0,human
32653,9cb098e5bs,4132,12_eggplant,eggplant,12,1,human
32654,9cb098e5bs,4132,12_safety,safety,12,0,human
32655,9cb098e5bs,4132,12_celery,celery,12,1,human
32656,9cb098e5bs,4134,10_driving,driving,10,1,human
32657,9cb098e5bs,4134,10_grape,grape,10,0,human
32658,9cb098e5bs,4134,10_sleeping,sleeping,10,0,human
32659,9cb098e5bs,4134,10_banana,banana,10,1,human
32660,9cb098e5bs,4135,13_leisure,leisure,13,0,human
32661,9cb098e5bs,4135,13_peach,peach,13,1,human
32662,9cb098e5bs,4135,13_working,working,13,0,human
32663,9cb098e5bs,4135,13_cherry,cherry,13,1,human
32664,9cb098e5bs,4136,9_cherry,cherry,9,1,human
32665,9cb098e5bs,4136,9_corn,corn,9,1,human
32666,9cb098e5bs,4136,9_peach,peach,9,1,human
32667,9cb098e5bs,4136,9_carrot,carrot,9,1,human
32668,9cb098e5bs,4137,11_leisure,leisure,11,0,human
32669,9cb098e5bs,4137,11_speed,speed,11,0,human
32670,9cb098e5bs,4137,11_working,working,11,0,human
32671,9cb098e5bs,4137,11_efficiency,efficiency,11,0,human
32672,9cb098e5bs,4139,12_celery,celery,12,0,human
32673,9cb098e5bs,4139,12_safety,safety,12,0,human
32674,9cb098e5bs,4139,12_eggplant,eggplant,12,0,human
32675,9cb098e5bs,4139,12_comfort,comfort,12,0,human
32676,9cb098e5bs,4140,16_comfort,comfort,16,0,human
32677,9cb098e5bs,4140,16_sleeping,sleeping,16,1,human
32678,9cb098e5bs,4140,16_safety,safety,16,0,human
32679,9cb098e5bs,4140,16_driving,driving,16,1,human
32680,9cb098e5bs,4141,10_banana,banana,10,1,human
32681,9cb098e5bs,4141,10_sleeping,sleeping,10,0,human
32682,9cb098e5bs,4141,10_grape,grape,10,0,human
32683,9cb098e5bs,4141,10_driving,driving,10,1,human
32684,9cb098e5bs,4142,11_efficiency,efficiency,11,0,human
32685,9cb098e5bs,4142,11_working,working,11,0,human
32686,9cb098e5bs,4142,11_speed,speed,11,0,human
32687,9cb098e5bs,4142,11_leisure,leisure,11,0,human
32688,9cb098e5bs,4144,13_cherry,cherry,13,1,human
32689,9cb098e5bs,4144,13_working,working,13,0,human
32690,9cb098e5bs,4144,13_peach,peach,13,1,human
32691,9cb098e5bs,4144,13_leisure,leisure,13,0,human
32692,9cb098e5bs,4145,15_carrot,carrot,15,1,human
32693,9cb098e5bs,4145,15_speed,speed,15,0,human
32694,9cb098e5bs,4145,15_efficiency,efficiency,15,0,human
32695,9cb098e5bs,4145,15_corn,corn,15,1,human
32696,9cb098e5bs,4146,9_carrot,carrot,9,1,human
32697,9cb098e5bs,4146,9_peach,peach,9,1,human
32698,9cb098e5bs,4146,9_corn,corn,9,1,human
32699,9cb098e5bs,4146,9_cherry,cherry,9,1,human
32700,9cb098e5bs,4147,14_banana,banana,14,1,human
32701,9cb098e5bs,4147,14_grape,grape,14,1,human
32702,9cb098e5bs,4147,14_eggplant,eggplant,14,0,human
32703,9cb098e5bs,4147,14_celery,celery,14,0,human
32704,9cb098e5bs,4149,14_eggplant,eggplant,14,0,human
32705,9cb098e5bs,4149,14_grape,grape,14,1,human
32706,9cb098e5bs,4149,14_banana,banana,14,1,human
32707,9cb098e5bs,4149,14_celery,celery,14,0,human
32708,9cb098e5bs,4150,12_eggplant,eggplant,12,0,human
32709,9cb098e5bs,4150,12_safety,safety,12,0,human
32710,9cb098e5bs,4150,12_celery,celery,12,0,human
32711,9cb098e5bs,4150,12_comfort,comfort,12,0,human
32712,9cb098e5bs,4151,15_efficiency,efficiency,15,1,human
32713,9cb098e5bs,4151,15_speed,speed,15,1,human
32714,9cb098e5bs,4151,15_carrot,carrot,15,1,human
32715,9cb098e5bs,4151,15_corn,corn,15,1,human
32716,9cb098e5bs,4152,16_safety,safety,16,0,human
32717,9cb098e5bs,4152,16_sleeping,sleeping,16,1,human
32718,9cb098e5bs,4152,16_comfort,comfort,16,0,human
32719,9cb098e5bs,4152,16_driving,driving,16,1,human
32720,9cb098e5bs,4153,11_speed,speed,11,0,human
32721,9cb098e5bs,4153,11_working,working,11,0,human
32722,9cb098e5bs,4153,11_efficiency,efficiency,11,0,human
32723,9cb098e5bs,4153,11_leisure,leisure,11,0,human
32724,9cb098e5bs,4154,9_corn,corn,9,1,human
32725,9cb098e5bs,4154,9_peach,peach,9,1,human
32726,9cb098e5bs,4154,9_carrot,carrot,9,1,human
32727,9cb098e5bs,4154,9_cherry,cherry,9,1,human
32728,9cb098e5bs,4155,10_grape,grape,10,0,human
32729,9cb098e5bs,4155,10_sleeping,sleeping,10,0,human
32730,9cb098e5bs,4155,10_banana,banana,10,1,human
32731,9cb098e5bs,4155,10_driving,driving,10,1,human
32732,9cb098e5bs,4157,13_peach,peach,13,1,human
32733,9cb098e5bs,4157,13_working,working,13,0,human
32734,9cb098e5bs,4157,13_cherry,cherry,13,1,human
32735,9cb098e5bs,4157,13_leisure,leisure,13,0,human
32736,9cb098e5bs,4159,15_speed,speed,15,1,human
32737,9cb098e5bs,4159,15_efficiency,efficiency,15,1,human
32738,9cb098e5bs,4159,15_corn,corn,15,1,human
32739,9cb098e5bs,4159,15_carrot,carrot,15,1,human
32740,9cb098e5bs,4160,14_grape,grape,14,1,human
32741,9cb098e5bs,4160,14_eggplant,eggplant,14,0,human
32742,9cb098e5bs,4160,14_celery,celery,14,0,human
32743,9cb098e5bs,4160,14_banana,banana,14,1,human
32744,9cb098e5bs,4161,9_peach,peach,9,1,human
32745,9cb098e5bs,4161,9_corn,corn,9,1,human
32746,9cb098e5bs,4161,9_cherry,cherry,9,1,human
32747,9cb098e5bs,4161,9_carrot,carrot,9,1,human
32748,9cb098e5bs,4162,11_working,working,11,0,human
32749,9cb098e5bs,4162,11_speed,speed,11,0,human
32750,9cb098e5bs,4162,11_leisure,leisure,11,0,human
32751,9cb098e5bs,4162,11_efficiency,efficiency,11,0,human
32752,9cb098e5bs,4163,12_safety,safety,12,0,human
32753,9cb098e5bs,4163,12_eggplant,eggplant,12,0,human
32754,9cb098e5bs,4163,12_comfort,comfort,12,0,human
32755,9cb098e5bs,4163,12_celery,celery,12,0,human
32756,9cb098e5bs,4164,10_sleeping,sleeping,10,0,human
32757,9cb098e5bs,4164,10_grape,grape,10,0,human
32758,9cb098e5bs,4164,10_driving,driving,10,1,human
32759,9cb098e5bs,4164,10_banana,banana,10,1,human
32760,9cb098e5bs,4166,13_working,working,13,0,human
32761,9cb098e5bs,4166,13_peach,peach,13,1,human
32762,9cb098e5bs,4166,13_leisure,leisure,13,0,human
32763,9cb098e5bs,4166,13_cherry,cherry,13,1,human
32764,9cb098e5bs,4167,16_sleeping,sleeping,16,1,human
32765,9cb098e5bs,4167,16_safety,safety,16,0,human
32766,9cb098e5bs,4167,16_driving,driving,16,1,human
32767,9cb098e5bs,4167,16_comfort,comfort,16,0,human
32768,c89m7t6whf,4183,3_comfort,comfort,3,0,human
32769,c89m7t6whf,4183,3_working,working,3,0,human
32770,c89m7t6whf,4183,3_safety,safety,3,0,human
32771,c89m7t6whf,4183,3_leisure,leisure,3,1,human
32772,c89m7t6whf,4184,8_driving,driving,8,0,human
32773,c89m7t6whf,4184,8_efficiency,efficiency,8,0,human
32774,c89m7t6whf,4184,8_sleeping,sleeping,8,0,human
32775,c89m7t6whf,4184,8_speed,speed,8,0,human
32776,c89m7t6whf,4185,6_celery,celery,6,1,human
32777,c89m7t6whf,4185,6_cherry,cherry,6,1,human
32778,c89m7t6whf,4185,6_eggplant,eggplant,6,0,human
32779,c89m7t6whf,4185,6_peach,peach,6,0,human
32780,c89m7t6whf,4186,4_celery,celery,4,1,human
32781,c89m7t6whf,4186,4_efficiency,efficiency,4,0,human
32782,c89m7t6whf,4186,4_eggplant,eggplant,4,0,human
32783,c89m7t6whf,4186,4_speed,speed,4,1,human
32784,c89m7t6whf,4187,7_carrot,carrot,7,1,human
32785,c89m7t6whf,4187,7_comfort,comfort,7,0,human
32786,c89m7t6whf,4187,7_corn,corn,7,1,human
32787,c89m7t6whf,4187,7_safety,safety,7,0,human
32788,c89m7t6whf,4189,5_banana,banana,5,1,human
32789,c89m7t6whf,4189,5_grape,grape,5,1,human
32790,c89m7t6whf,4189,5_leisure,leisure,5,0,human
32791,c89m7t6whf,4189,5_working,working,5,0,human
32792,c89m7t6whf,4190,2_cherry,cherry,2,1,human
32793,c89m7t6whf,4190,2_driving,driving,2,1,human
32794,c89m7t6whf,4190,2_peach,peach,2,0,human
32795,c89m7t6whf,4190,2_sleeping,sleeping,2,0,human
32796,c89m7t6whf,4191,1_banana,banana,1,0,human
32797,c89m7t6whf,4191,1_carrot,carrot,1,1,human
32798,c89m7t6whf,4191,1_corn,corn,1,0,human
32799,c89m7t6whf,4191,1_grape,grape,1,1,human
32800,c89m7t6whf,4194,3_leisure,leisure,3,1,human
32801,c89m7t6whf,4194,3_comfort,comfort,3,1,human
32802,c89m7t6whf,4194,3_working,working,3,1,human
32803,c89m7t6whf,4194,3_safety,safety,3,1,human
32804,c89m7t6whf,4195,7_safety,safety,7,1,human
32805,c89m7t6whf,4195,7_carrot,carrot,7,1,human
32806,c89m7t6whf,4195,7_comfort,comfort,7,1,human
32807,c89m7t6whf,4195,7_corn,corn,7,1,human
32808,c89m7t6whf,4196,6_peach,peach,6,0,human
32809,c89m7t6whf,4196,6_celery,celery,6,1,human
32810,c89m7t6whf,4196,6_cherry,cherry,6,1,human
32811,c89m7t6whf,4196,6_eggplant,eggplant,6,0,human
32812,c89m7t6whf,4197,8_speed,speed,8,1,human
32813,c89m7t6whf,4197,8_driving,driving,8,1,human
32814,c89m7t6whf,4197,8_efficiency,efficiency,8,1,human
32815,c89m7t6whf,4197,8_sleeping,sleeping,8,1,human
32816,c89m7t6whf,4198,4_speed,speed,4,0,human
32817,c89m7t6whf,4198,4_celery,celery,4,0,human
32818,c89m7t6whf,4198,4_efficiency,efficiency,4,0,human
32819,c89m7t6whf,4198,4_eggplant,eggplant,4,0,human
32820,c89m7t6whf,4199,2_sleeping,sleeping,2,0,human
32821,c89m7t6whf,4199,2_cherry,cherry,2,1,human
32822,c89m7t6whf,4199,2_driving,driving,2,0,human
32823,c89m7t6whf,4199,2_peach,peach,2,0,human
32824,c89m7t6whf,4200,1_grape,grape,1,1,human
32825,c89m7t6whf,4200,1_banana,banana,1,0,human
32826,c89m7t6whf,4200,1_carrot,carrot,1,1,human
32827,c89m7t6whf,4200,1_corn,corn,1,0,human
32828,c89m7t6whf,4201,5_working,working,5,0,human
32829,c89m7t6whf,4201,5_banana,banana,5,1,human
32830,c89m7t6whf,4201,5_grape,grape,5,1,human
32831,c89m7t6whf,4201,5_leisure,leisure,5,0,human
32832,c89m7t6whf,4203,4_efficiency,efficiency,4,0,human
32833,c89m7t6whf,4203,4_celery,celery,4,1,human
32834,c89m7t6whf,4203,4_speed,speed,4,0,human
32835,c89m7t6whf,4203,4_eggplant,eggplant,4,0,human
32836,c89m7t6whf,4204,1_carrot,carrot,1,1,human
32837,c89m7t6whf,4204,1_banana,banana,1,1,human
32838,c89m7t6whf,4204,1_grape,grape,1,1,human
32839,c89m7t6whf,4204,1_corn,corn,1,1,human
32840,c89m7t6whf,4206,8_efficiency,efficiency,8,0,human
32841,c89m7t6whf,4206,8_driving,driving,8,0,human
32842,c89m7t6whf,4206,8_speed,speed,8,0,human
32843,c89m7t6whf,4206,8_sleeping,sleeping,8,0,human
32844,c89m7t6whf,4207,3_working,working,3,0,human
32845,c89m7t6whf,4207,3_comfort,comfort,3,1,human
32846,c89m7t6whf,4207,3_leisure,leisure,3,1,human
32847,c89m7t6whf,4207,3_safety,safety,3,0,human
32848,c89m7t6whf,4208,7_comfort,comfort,7,0,human
32849,c89m7t6whf,4208,7_carrot,carrot,7,1,human
32850,c89m7t6whf,4208,7_safety,safety,7,0,human
32851,c89m7t6whf,4208,7_corn,corn,7,1,human
32852,c89m7t6whf,4209,6_cherry,cherry,6,1,human
32853,c89m7t6whf,4209,6_celery,celery,6,0,human
32854,c89m7t6whf,4209,6_peach,peach,6,0,human
32855,c89m7t6whf,4209,6_eggplant,eggplant,6,0,human
32856,c89m7t6whf,4210,5_grape,grape,5,1,human
32857,c89m7t6whf,4210,5_banana,banana,5,1,human
32858,c89m7t6whf,4210,5_working,working,5,0,human
32859,c89m7t6whf,4210,5_leisure,leisure,5,0,human
32860,c89m7t6whf,4211,2_driving,driving,2,1,human
32861,c89m7t6whf,4211,2_cherry,cherry,2,1,human
32862,c89m7t6whf,4211,2_sleeping,sleeping,2,0,human
32863,c89m7t6whf,4211,2_peach,peach,2,0,human
32864,c89m7t6whf,4213,3_leisure,leisure,3,1,human
32865,c89m7t6whf,4213,3_safety,safety,3,0,human
32866,c89m7t6whf,4213,3_working,working,3,0,human
32867,c89m7t6whf,4213,3_comfort,comfort,3,0,human
32868,c89m7t6whf,4214,4_speed,speed,4,0,human
32869,c89m7t6whf,4214,4_eggplant,eggplant,4,0,human
32870,c89m7t6whf,4214,4_efficiency,efficiency,4,1,human
32871,c89m7t6whf,4214,4_celery,celery,4,0,human
32872,c89m7t6whf,4215,6_peach,peach,6,0,human
32873,c89m7t6whf,4215,6_eggplant,eggplant,6,0,human
32874,c89m7t6whf,4215,6_cherry,cherry,6,1,human
32875,c89m7t6whf,4215,6_celery,celery,6,0,human
32876,c89m7t6whf,4216,8_speed,speed,8,1,human
32877,c89m7t6whf,4216,8_sleeping,sleeping,8,0,human
32878,c89m7t6whf,4216,8_efficiency,efficiency,8,0,human
32879,c89m7t6whf,4216,8_driving,driving,8,1,human
32880,c89m7t6whf,4217,1_grape,grape,1,1,human
32881,c89m7t6whf,4217,1_corn,corn,1,1,human
32882,c89m7t6whf,4217,1_carrot,carrot,1,1,human
32883,c89m7t6whf,4217,1_banana,banana,1,1,human
32884,c89m7t6whf,4218,7_safety,safety,7,0,human
32885,c89m7t6whf,4218,7_corn,corn,7,1,human
32886,c89m7t6whf,4218,7_comfort,comfort,7,0,human
32887,c89m7t6whf,4218,7_carrot,carrot,7,1,human
32888,c89m7t6whf,4219,2_sleeping,sleeping,2,0,human
32889,c89m7t6whf,4219,2_peach,peach,2,0,human
32890,c89m7t6whf,4219,2_driving,driving,2,1,human
32891,c89m7t6whf,4219,2_cherry,cherry,2,1,human
32892,c89m7t6whf,4220,5_working,working,5,0,human
32893,c89m7t6whf,4220,5_leisure,leisure,5,0,human
32894,c89m7t6whf,4220,5_grape,grape,5,1,human
32895,c89m7t6whf,4220,5_banana,banana,5,1,human
32896,c89m7t6whf,4223,5_banana,banana,5,1,human
32897,c89m7t6whf,4223,5_working,working,5,0,human
32898,c89m7t6whf,4223,5_leisure,leisure,5,0,human
32899,c89m7t6whf,4223,5_grape,grape,5,1,human
32900,c89m7t6whf,4224,3_comfort,comfort,3,0,human
32901,c89m7t6whf,4224,3_leisure,leisure,3,1,human
32902,c89m7t6whf,4224,3_safety,safety,3,0,human
32903,c89m7t6whf,4224,3_working,working,3,0,human
32904,c89m7t6whf,4225,6_celery,celery,6,0,human
32905,c89m7t6whf,4225,6_peach,peach,6,0,human
32906,c89m7t6whf,4225,6_eggplant,eggplant,6,0,human
32907,c89m7t6whf,4225,6_cherry,cherry,6,1,human
32908,c89m7t6whf,4226,2_cherry,cherry,2,1,human
32909,c89m7t6whf,4226,2_sleeping,sleeping,2,0,human
32910,c89m7t6whf,4226,2_peach,peach,2,0,human
32911,c89m7t6whf,4226,2_driving,driving,2,1,human
32912,c89m7t6whf,4227,1_banana,banana,1,1,human
32913,c89m7t6whf,4227,1_grape,grape,1,1,human
32914,c89m7t6whf,4227,1_corn,corn,1,1,human
32915,c89m7t6whf,4227,1_carrot,carrot,1,1,human
32916,c89m7t6whf,4228,4_celery,celery,4,0,human
32917,c89m7t6whf,4228,4_speed,speed,4,0,human
32918,c89m7t6whf,4228,4_eggplant,eggplant,4,0,human
32919,c89m7t6whf,4228,4_efficiency,efficiency,4,0,human
32920,c89m7t6whf,4229,7_carrot,carrot,7,1,human
32921,c89m7t6whf,4229,7_safety,safety,7,1,human
32922,c89m7t6whf,4229,7_corn,corn,7,1,human
32923,c89m7t6whf,4229,7_comfort,comfort,7,1,human
32924,c89m7t6whf,4230,8_driving,driving,8,0,human
32925,c89m7t6whf,4230,8_speed,speed,8,1,human
32926,c89m7t6whf,4230,8_sleeping,sleeping,8,0,human
32927,c89m7t6whf,4230,8_efficiency,efficiency,8,0,human
32928,c89m7t6whf,4233,1_corn,corn,1,0,human
32929,c89m7t6whf,4233,1_carrot,carrot,1,1,human
32930,c89m7t6whf,4233,1_banana,banana,1,0,human
32931,c89m7t6whf,4233,1_grape,grape,1,1,human
32932,c89m7t6whf,4234,4_eggplant,eggplant,4,0,human
32933,c89m7t6whf,4234,4_efficiency,efficiency,4,0,human
32934,c89m7t6whf,4234,4_celery,celery,4,0,human
32935,c89m7t6whf,4234,4_speed,speed,4,1,human
32936,c89m7t6whf,4235,6_eggplant,eggplant,6,0,human
32937,c89m7t6whf,4235,6_cherry,cherry,6,1,human
32938,c89m7t6whf,4235,6_celery,celery,6,0,human
32939,c89m7t6whf,4235,6_peach,peach,6,0,human
32940,c89m7t6whf,4236,7_corn,corn,7,1,human
32941,c89m7t6whf,4236,7_comfort,comfort,7,0,human
32942,c89m7t6whf,4236,7_carrot,carrot,7,1,human
32943,c89m7t6whf,4236,7_safety,safety,7,0,human
32944,c89m7t6whf,4237,3_safety,safety,3,0,human
32945,c89m7t6whf,4237,3_working,working,3,0,human
32946,c89m7t6whf,4237,3_comfort,comfort,3,0,human
32947,c89m7t6whf,4237,3_leisure,leisure,3,1,human
32948,c89m7t6whf,4238,2_peach,peach,2,0,human
32949,c89m7t6whf,4238,2_driving,driving,2,1,human
32950,c89m7t6whf,4238,2_cherry,cherry,2,1,human
32951,c89m7t6whf,4238,2_sleeping,sleeping,2,0,human
32952,c89m7t6whf,4239,5_leisure,leisure,5,0,human
32953,c89m7t6whf,4239,5_grape,grape,5,1,human
32954,c89m7t6whf,4239,5_banana,banana,5,1,human
32955,c89m7t6whf,4239,5_working,working,5,0,human
32956,c89m7t6whf,4240,8_sleeping,sleeping,8,0,human
32957,c89m7t6whf,4240,8_efficiency,efficiency,8,0,human
32958,c89m7t6whf,4240,8_driving,driving,8,1,human
32959,c89m7t6whf,4240,8_speed,speed,8,1,human
32960,c89m7t6whf,4243,1_carrot,carrot,1,1,human
32961,c89m7t6whf,4243,1_corn,corn,1,1,human
32962,c89m7t6whf,4243,1_grape,grape,1,1,human
32963,c89m7t6whf,4243,1_banana,banana,1,1,human
32964,c89m7t6whf,4244,5_grape,grape,5,1,human
32965,c89m7t6whf,4244,5_leisure,leisure,5,0,human
32966,c89m7t6whf,4244,5_working,working,5,0,human
32967,c89m7t6whf,4244,5_banana,banana,5,1,human
